129.00,9.00,15.00,84.75
76.00,9.00,12.00,85.48
77.00,11.00,13.00,70.98
116.00,7.00,14.00,82.78
88.00,9.00,12.00,77.11
90.00,8.00,12.00,69.61
90.00,6.00,11.00,69.66
113.00,7.00,12.00,78.99
102.00,9.00,12.00,62.06
107.00,6.00,13.00,88.63
72.00,11.00,14.00,98.13
73.00,12.00,15.00,91.76
103.00,6.00,12.00,59.29
72.00,7.00,10.00,61.06
129.00,9.00,13.00,97.59
105.00,9.00,11.00,65.99
120.00,11.00,14.00,98.08
73.00,7.00,10.00,63.11
108.00,11.00,15.00,82.34
107.00,5.00,12.00,78.58
117.00,8.00,15.00,87.25
95.00,8.00,13.00,88.00
79.00,5.00,10.00,55.75
89.00,8.00,13.00,67.82
92.00,7.00,10.00,62.12
95.00,10.00,13.00,65.91
97.00,9.00,13.00,92.38
104.00,12.00,15.00,102.24
132.00,10.00,14.00,90.01
87.00,8.00,13.00,92.33
90.00,3.00,10.00,62.92
126.00,7.00,14.00,78.50
137.00,6.00,12.00,56.23
89.00,13.00,12.00,92.26
71.00,8.00,10.00,62.66
107.00,8.00,12.00,83.50
89.00,8.00,14.00,88.33
99.00,7.00,12.00,78.63
99.00,3.00,10.00,58.19
105.00,13.00,15.00,90.12
80.00,8.00,13.00,87.75
104.00,6.00,13.00,96.38
94.00,7.00,12.00,59.40
78.00,11.00,15.00,103.23
98.00,8.00,12.00,94.02
84.00,8.00,11.00,78.64
143.00,7.00,15.00,95.97
101.00,4.00,10.00,58.63
99.00,6.00,13.00,88.38
97.00,5.00,13.00,83.57
98.00,8.00,11.00,82.91
118.00,8.00,13.00,92.33
79.00,7.00,11.00,67.65
88.00,9.00,15.00,96.06
115.00,7.00,15.00,95.07
107.00,8.00,12.00,69.63
97.00,5.00,13.00,87.69
120.00,5.00,14.00,84.71
99.00,7.00,13.00,78.77
114.00,10.00,15.00,107.72
100.00,8.00,14.00,90.91
127.00,8.00,15.00,102.33
112.00,6.00,11.00,63.98
110.00,6.00,15.00,84.19
87.00,9.00,12.00,70.51
93.00,9.00,13.00,78.33
106.00,4.00,11.00,71.74
104.00,4.00,13.00,71.73
79.00,10.00,15.00,111.62
104.00,7.00,15.00,95.38
105.00,7.00,15.00,106.91
74.00,8.00,10.00,57.43
83.00,7.00,13.00,69.75
122.00,8.00,14.00,77.25
92.00,9.00,11.00,80.43
83.00,3.00,10.00,71.70
95.00,8.00,12.00,65.15
119.00,7.00,13.00,60.82
106.00,9.00,12.00,65.33
66.00,8.00,10.00,61.60
92.00,4.00,10.00,68.69
76.00,8.00,10.00,85.90
91.00,5.00,11.00,79.14
71.00,7.00,10.00,67.15
110.00,8.00,12.00,71.71
115.00,10.00,13.00,72.29
113.00,9.00,15.00,71.62
115.00,8.00,15.00,94.61
119.00,4.00,11.00,55.27
88.00,8.00,13.00,55.54
92.00,10.00,11.00,85.60
79.00,2.00,10.00,52.38
71.00,9.00,12.00,82.49
86.00,1.00,10.00,42.00
80.00,7.00,10.00,60.42
101.00,8.00,11.00,73.51
94.00,3.00,10.00,82.17
107.00,9.00,12.00,82.38
86.00,8.00,10.00,59.69
105.00,10.00,12.00,73.36
103.00,9.00,12.00,67.11
75.00,6.00,11.00,81.26
71.00,8.00,10.00,63.87
65.00,7.00,13.00,92.75
90.00,3.00,10.00,64.68
101.00,8.00,11.00,70.99
108.00,8.00,15.00,78.11
85.00,9.00,13.00,74.54
94.00,8.00,11.00,79.72
66.00,7.00,11.00,79.43
127.00,1.00,11.00,68.84
88.00,11.00,14.00,95.90
106.00,5.00,12.00,79.71
76.00,6.00,12.00,65.54
93.00,10.00,15.00,77.67
114.00,6.00,11.00,63.71
82.00,5.00,10.00,55.91
107.00,9.00,13.00,82.48
82.00,7.00,12.00,75.25
110.00,5.00,15.00,80.78
107.00,12.00,14.00,88.60
98.00,7.00,13.00,67.59
127.00,6.00,12.00,77.35
76.00,4.00,11.00,52.26
108.00,7.00,15.00,84.22
127.00,11.00,15.00,109.88
105.00,9.00,15.00,95.98
111.00,5.00,11.00,81.97
97.00,7.00,15.00,85.59
113.00,10.00,15.00,90.21
73.00,11.00,12.00,70.21
83.00,7.00,10.00,61.56
84.00,5.00,12.00,82.91
83.00,8.00,14.00,90.16
136.00,5.00,15.00,74.83
126.00,10.00,15.00,101.29
91.00,5.00,10.00,72.59
107.00,6.00,10.00,63.95
75.00,3.00,10.00,47.45
89.00,5.00,10.00,69.24
96.00,8.00,11.00,77.01
105.00,10.00,13.00,92.30
118.00,10.00,14.00,110.75
109.00,3.00,11.00,80.82
100.00,7.00,12.00,77.94
119.00,7.00,14.00,91.25
97.00,7.00,11.00,77.29
110.00,8.00,12.00,80.12
131.00,8.00,15.00,87.32
82.00,6.00,11.00,54.69
96.00,7.00,14.00,82.73
85.00,6.00,10.00,52.29
76.00,6.00,12.00,77.69
115.00,10.00,15.00,94.03
93.00,4.00,13.00,75.16
74.00,7.00,10.00,81.50
85.00,5.00,12.00,86.43
115.00,9.00,13.00,97.37
110.00,5.00,14.00,78.32
102.00,3.00,10.00,44.05
76.00,4.00,10.00,69.38
92.00,9.00,11.00,75.17
86.00,13.00,12.00,78.16
120.00,6.00,15.00,80.39
90.00,10.00,13.00,81.93
113.00,12.00,15.00,88.13
125.00,11.00,15.00,91.80
120.00,12.00,15.00,91.60
109.00,6.00,12.00,69.49
81.00,10.00,15.00,105.77
135.00,7.00,15.00,109.09
80.00,4.00,10.00,51.26
90.00,7.00,14.00,79.86
100.00,8.00,14.00,93.68
111.00,12.00,15.00,95.56
104.00,10.00,15.00,74.92
88.00,8.00,12.00,69.85
85.00,10.00,11.00,59.01
77.00,6.00,10.00,75.30
94.00,4.00,11.00,79.59
96.00,6.00,12.00,71.51
98.00,5.00,12.00,79.52
94.00,10.00,13.00,70.78
108.00,7.00,12.00,67.10
98.00,5.00,14.00,96.20
91.00,7.00,10.00,68.32
96.00,5.00,11.00,75.09
125.00,7.00,13.00,84.61
101.00,11.00,15.00,86.78
116.00,11.00,14.00,95.66
94.00,6.00,14.00,77.00
89.00,7.00,12.00,84.79
121.00,9.00,14.00,97.32
109.00,8.00,12.00,86.80
91.00,6.00,10.00,74.11
121.00,10.00,15.00,98.98
96.00,4.00,11.00,62.51
99.00,14.00,15.00,87.67
99.00,7.00,12.00,67.88
98.00,9.00,15.00,98.20
104.00,6.00,14.00,83.17
79.00,5.00,10.00,64.69
108.00,10.00,13.00,88.88
63.00,8.00,10.00,79.87
100.00,8.00,12.00,75.31
83.00,8.00,10.00,57.25
107.00,9.00,15.00,88.45
85.00,12.00,12.00,92.99
113.00,9.00,13.00,58.75
89.00,9.00,13.00,82.36
86.00,11.00,13.00,78.72
104.00,10.00,12.00,74.82
95.00,5.00,11.00,49.83
92.00,7.00,12.00,61.65
92.00,3.00,12.00,95.21
113.00,9.00,15.00,69.17
93.00,12.00,15.00,107.46
98.00,11.00,13.00,74.26
91.00,10.00,11.00,69.49
97.00,5.00,14.00,80.84
88.00,6.00,10.00,53.54
108.00,8.00,12.00,80.24
104.00,7.00,13.00,77.13
113.00,10.00,14.00,86.97
104.00,11.00,13.00,92.32
105.00,7.00,15.00,93.62
103.00,7.00,14.00,85.19
123.00,10.00,15.00,100.45
98.00,9.00,13.00,70.11
95.00,3.00,10.00,55.22
104.00,5.00,11.00,70.37
94.00,6.00,14.00,65.97
80.00,4.00,13.00,83.34
91.00,7.00,13.00,75.59
92.00,8.00,11.00,69.74
107.00,11.00,14.00,83.35
108.00,9.00,14.00,100.80
97.00,10.00,12.00,68.80
103.00,6.00,13.00,82.12
87.00,8.00,14.00,82.61
99.00,12.00,15.00,94.36
95.00,6.00,14.00,85.85
110.00,9.00,14.00,88.86
113.00,11.00,14.00,73.36
92.00,5.00,11.00,68.86
71.00,9.00,13.00,65.59
101.00,5.00,10.00,68.38
118.00,6.00,14.00,92.26
117.00,6.00,14.00,90.77
109.00,6.00,12.00,66.94
115.00,7.00,12.00,78.06
86.00,5.00,11.00,66.32
81.00,6.00,10.00,64.59
107.00,9.00,12.00,79.43
98.00,12.00,15.00,81.36
82.00,4.00,10.00,58.05
111.00,7.00,15.00,82.35
121.00,8.00,13.00,85.57
104.00,9.00,13.00,81.34
104.00,10.00,12.00,74.44
102.00,8.00,13.00,76.39
89.00,3.00,10.00,81.41
100.00,9.00,15.00,91.63
113.00,10.00,15.00,83.64
83.00,6.00,10.00,71.29
114.00,7.00,14.00,61.35
119.00,6.00,14.00,96.84
99.00,7.00,14.00,62.20
98.00,5.00,12.00,80.78
121.00,10.00,13.00,65.32
107.00,4.00,11.00,68.88
107.00,7.00,11.00,56.96
98.00,11.00,14.00,88.22
88.00,8.00,13.00,76.53
93.00,7.00,13.00,71.71
106.00,6.00,15.00,107.02
86.00,8.00,12.00,67.70
100.00,10.00,15.00,97.86
89.00,9.00,13.00,72.61
80.00,12.00,12.00,68.64
124.00,5.00,14.00,94.99
113.00,7.00,14.00,87.79
97.00,2.00,10.00,68.37
117.00,9.00,13.00,93.75
101.00,9.00,14.00,78.16
107.00,8.00,15.00,90.87
106.00,3.00,10.00,72.46
105.00,2.00,10.00,68.31
100.00,12.00,14.00,93.33
100.00,4.00,12.00,56.11
89.00,10.00,15.00,82.35
118.00,7.00,13.00,66.83
96.00,7.00,11.00,52.80
99.00,6.00,11.00,77.64
84.00,9.00,12.00,68.59
100.00,7.00,15.00,78.79
123.00,5.00,12.00,69.41
83.00,7.00,14.00,66.05
111.00,7.00,15.00,80.93
78.00,7.00,12.00,75.87
108.00,9.00,12.00,57.33
123.00,9.00,15.00,103.97
102.00,1.00,11.00,59.84
83.00,6.00,12.00,75.31
126.00,7.00,15.00,89.92
84.00,9.00,13.00,80.95
90.00,9.00,15.00,94.52
107.00,9.00,12.00,86.90
106.00,7.00,15.00,101.94
99.00,11.00,12.00,72.61
104.00,5.00,12.00,75.30
107.00,4.00,13.00,82.06
97.00,9.00,14.00,102.96
104.00,10.00,13.00,90.01
94.00,10.00,15.00,71.80
92.00,9.00,15.00,82.94
92.00,10.00,14.00,75.82
101.00,8.00,14.00,76.74
85.00,11.00,14.00,90.45
90.00,11.00,13.00,78.93
98.00,8.00,15.00,105.92
105.00,9.00,15.00,95.78
97.00,10.00,15.00,97.84
100.00,11.00,12.00,98.44
91.00,7.00,10.00,62.60
77.00,11.00,12.00,83.13
91.00,10.00,15.00,98.87
91.00,10.00,12.00,70.78
121.00,11.00,15.00,99.31
115.00,7.00,15.00,74.89
108.00,9.00,15.00,100.73
118.00,10.00,15.00,119.94
101.00,6.00,14.00,86.24
91.00,4.00,10.00,44.15
113.00,9.00,13.00,95.97
90.00,8.00,10.00,55.15
88.00,9.00,13.00,71.04
108.00,7.00,12.00,63.76
91.00,5.00,10.00,65.46
84.00,9.00,12.00,63.84
88.00,10.00,13.00,111.61
90.00,8.00,10.00,59.27
79.00,7.00,12.00,81.61
89.00,7.00,10.00,73.30
108.00,7.00,12.00,62.77
132.00,4.00,15.00,78.64
91.00,8.00,11.00,90.50
109.00,10.00,14.00,90.25
127.00,8.00,15.00,87.29
100.00,6.00,14.00,84.31
94.00,9.00,15.00,90.48
103.00,11.00,14.00,93.37
103.00,9.00,12.00,87.98
88.00,9.00,11.00,83.80
102.00,8.00,14.00,96.37
91.00,6.00,11.00,77.44
84.00,8.00,10.00,82.55
102.00,10.00,15.00,87.76
113.00,7.00,13.00,99.58
109.00,9.00,13.00,83.01
100.00,7.00,12.00,89.29
111.00,9.00,13.00,73.90
116.00,6.00,14.00,79.02
98.00,5.00,13.00,83.80
95.00,1.00,11.00,71.11
111.00,9.00,13.00,81.76
100.00,8.00,11.00,73.75
128.00,9.00,15.00,103.85
81.00,9.00,12.00,77.02
78.00,3.00,12.00,66.70
84.00,8.00,10.00,52.07
102.00,12.00,15.00,99.88
99.00,10.00,12.00,76.12
96.00,7.00,12.00,78.13
114.00,6.00,13.00,62.03
98.00,7.00,15.00,81.02
108.00,8.00,15.00,95.61
